Year,ID,Head_Age,Head_Age_,Head_Sex,Head_Education_Level,Head_Activity_Status,Head_Marital_Status,Household_Size,Aid_Income_Share,Labor_Income_Share,Pension_Income_Share,Capital_Income_Share,Imputed_Rent_Share,Other_NonCash_Income_Share,Household_Weight,Net_Expenditure,OECD_Modified,Dependency_Ratio_Age,Dependency_Ratio_Employment,Tenure_Type,Urban_Rural
1401,22318634326,50-60,53,Male,Under_Diploma,Employed,Married,4,0.05,0.61,0.0,0.0,0.0,0.35,448.3603413837007,1320045000.0,2.5,0.0,3.0,Other,Rural
1401,22318634328,50-60,51,Male,Under_Diploma,Employed,Married,4,0.03,0.67,0.0,0.0,0.0,0.29,448.3603413837007,1429203000.0,2.3,0.33,1.0,Other,Rural
1401,22318634331,30-40,36,Male,Under_Diploma,Employed,Married,4,0.06,0.61,0.0,0.0,0.0,0.34,448.3603413837007,1114143000.0,2.1,1.0,3.0,Other,Rural
1401,22318634334,50-60,51,Male,Illiterate,Employed,Married,2,0.0,0.7,0.0,0.0,0.3,0.0,448.3603413837007,739620000.0,1.5,0.0,1.0,Owner,Rural
1401,22318634338,30-40,38,Male,Illiterate,Employed,Married,4,0.0,0.81,0.0,0.0,0.19,0.0,448.3603413837007,638140000.0,2.1,1.0,3.0,Owner,Rural
1401,22318634341,30-40,37,Male,Illiterate,Employed,Married,5,0.0,0.8,0.0,0.0,0.2,0.0,448.3603413837007,653850000.0,2.4,1.5,4.0,Owner,Rural
1401,22319638826,50-60,58,Female,Illiterate,Housekeeper,Widowed,3,0.05,0.69,0.0,0.0,0.26,0.0,349.9679289627798,760000000.0,2.0,0.0,2.0,Owner,Rural
1401,22319638829,Above 70,70,Male,Illiterate,Income_without_Work,Widowed,1,0.02,0.0,0.66,0.0,0.32,0.0,349.9679289627798,679260000.0,1.0,1.0,1.0,Owner,Rural
1401,22319638832,50-60,52,Male,Under_Diploma,Employed,Married,5,0.05,0.82,0.0,0.0,0.13,0.0,349.9679289627798,974760000.0,2.8,0.25,1.5,Owner,Rural
1401,22319638835,40-50,45,Male,Under_Diploma,Employed,Married,5,0.06,0.93,0.0,0.0,0.02,0.0,349.9679289627798,893230000.0,2.6,0.67,1.5,Owner,Rural
1401,22319638838,40-50,49,Male,Under_Diploma,Employed,Married,4,0.16,0.68,0.0,0.0,0.16,0.0,349.9679289627798,1554280000.0,2.5,0.33,1.0,Owner,Rural
1401,22319638841,60-70,63,Male,Under_Diploma,Employed,Married,4,0.19,0.67,0.0,0.0,0.14,0.0,349.9679289627798,1566624000.0,2.5,0.0,1.0,Owner,Rural
1401,22320632330,50-60,51,Male,Under_Diploma,Employed,Married,5,0.03,0.7,0.0,0.0,0.19,0.08,480.6448507704283,1769940000.0,3.0,0.0,0.25,Owner,Rural
1401,22320632332,50-60,55,Male,Under_Diploma,Employed,Married,7,0.0,0.78,0.0,0.0,0.22,0.0,480.6448507704283,1674640000.0,4.0,0.0,2.5,Tenant,Rural
1401,22320632336,30-40,37,Male,Under_Diploma,Employed,Divorced,3,0.46,0.54,0.0,0.0,0.0,0.0,480.6448507704283,1403960000.0,1.8,0.5,2.0,Other,Rural
1401,22320632338,Above 70,83,Male,Under_Diploma,Income_without_Work,Married,2,0.0,0.0,0.5,0.0,0.5,0.0,480.6448507704283,1482960000.0,1.5,2.0,2.0,Owner,Rural
1401,22320632341,50-60,50,Male,Illiterate,Employed,Married,4,0.07,0.63,0.0,0.0,0.13,0.17,480.6448507704283,1155780000.0,2.5,0.0,3.0,Tenant,Rural
1401,22321639226,60-70,65,Female,Illiterate,Housekeeper,Married,5,0.1,0.74,0.0,0.0,0.17,0.0,346.79398017500824,762840000.0,3.0,0.25,1.5,Owner,Rural
1401,22321639228,40-50,41,Male,Under_Diploma,Employed,Married,4,0.05,0.52,0.0,0.15,0.16,0.12,346.79398017500824,1226155000.0,2.3,1.0,3.0,Owner,Rural
1401,22321639232,30-40,35,Male,Illiterate,Employed,Married,6,0.0,0.62,0.0,0.0,0.38,0.0,346.79398017500824,803280000.0,2.7,2.0,5.0,Owner,Rural
1401,22321639236,60-70,64,Male,Illiterate,Other,Married,2,1.0,0.0,0.0,0.0,0.0,0.0,346.79398017500824,537280000.0,1.5,0.0,2.0,Other,Rural
1401,22321639238,40-50,43,Male,Under_Diploma,Employed,Married,4,0.0,0.94,0.0,0.0,0.06,0.0,346.79398017500824,723200000.0,2.5,0.33,0.33,Tenant,Rural
1401,22321639241,30-40,35,Male,Diploma,Employed,Married,3,0.07,0.79,0.0,0.0,0.14,0.0,346.79398017500824,546880000.0,1.8,0.5,0.5,Owner,Rural
1401,22321639625,40-50,43,Male,Under_Diploma,Employed,Married,4,0.07,0.74,0.0,0.0,0.16,0.03,346.79398017500824,862943000.0,2.3,1.0,1.0,Owner,Rural
1401,22321639629,30-40,33,Male,Under_Diploma,Employed,Married,5,0.0,0.83,0.0,0.0,0.17,0.0,346.79398017500824,617355000.0,2.4,1.5,4.0,Owner,Rural
1401,22321639633,50-60,50,Male,Under_Diploma,Employed,Married,3,0.05,0.81,0.0,0.0,0.01,0.12,346.79398017500824,762130000.0,2.0,0.0,0.5,Owner,Rural
1401,22321639635,60-70,65,Male,Illiterate,Other,Married,4,0.09,0.75,0.0,0.0,0.16,0.0,346.79398017500824,709480000.0,2.5,1.0,3.0,Owner,Rural
1401,22321639638,50-60,52,Male,Under_Diploma,Employed,Married,5,0.11,0.66,0.0,0.0,0.23,0.0,346.79398017500824,765175000.0,2.8,0.25,4.0,Owner,Rural
1401,22321639641,40-50,41,Male,Bachelor,Employed,Married,4,0.22,0.59,0.0,0.0,0.2,0.0,346.79398017500824,688310000.0,2.1,1.0,3.0,Owner,Rural
1401,12301265526,Above 70,81,Male,Under_Diploma,Income_without_Work,Widowed,1,0.01,0.0,0.23,0.0,0.76,0.0,3127.13496579094,2040260000.0,1.0,1.0,1.0,Owner,Urban
1401,12301265529,60-70,68,Male,Diploma,Income_without_Work,Married,2,0.01,0.0,0.46,0.0,0.53,0.0,3127.13496579094,1737790000.0,1.5,1.0,2.0,Owner,Urban
1401,12301265531,50-60,59,Male,Bachelor,Employed,Married,3,0.05,0.37,0.0,0.0,0.58,0.0,3127.13496579094,2404906000.0,2.0,0.0,2.0,Owner,Urban
1401,12301265534,Above 70,70,Male,Diploma,Income_without_Work,Married,5,0.0,0.0,0.1,0.15,0.75,0.0,3127.13496579094,2294388000.0,2.8,0.67,5.0,Owner,Urban
1401,12301265538,Above 70,79,Female,Under_Diploma,Housekeeper,Widowed,2,0.32,0.2,0.0,0.0,0.48,0.0,3127.13496579094,2895264000.0,1.5,1.0,1.0,Owner,Urban
1401,12301265541,Above 70,80,Female,Under_Diploma,Income_without_Work,Widowed,3,0.01,0.31,0.41,0.0,0.28,0.0,3127.13496579094,2445262000.0,2.0,0.5,2.0,Owner,Urban
1401,12301265927,60-70,64,Female,Under_Diploma,Income_without_Work,Widowed,4,0.0,0.02,0.13,0.12,0.69,0.05,4690.70244868641,4930200000.0,2.5,0.0,3.0,Owner,Urban
1401,12301265932,50-60,54,Male,Bachelor,Employed,Married,4,0.0,0.63,0.0,0.0,0.32,0.05,4690.70244868641,3662180000.0,2.3,0.33,3.0,Tenant,Urban
1401,12301265938,30-40,36,Male,Masters_PhD,Employed,Married,3,0.3,0.45,0.0,0.09,0.09,0.07,4690.70244868641,4102240000.0,1.8,0.5,2.0,Tenant,Urban
1401,12301265941,60-70,67,Male,Diploma,Income_without_Work,Married,3,0.0,0.21,0.07,0.13,0.56,0.03,4690.70244868641,3482240000.0,2.0,0.5,2.0,Owner,Urban
1401,12301266325,Above 70,70,Male,Diploma,Income_without_Work,Married,4,0.01,0.43,0.21,0.16,0.1,0.1,3127.13496579094,3628940000.0,2.5,1.0,1.0,Owner,Urban
1401,12301266330,60-70,65,Male,Under_Diploma,Income_without_Work,Married,2,0.02,0.0,0.62,0.0,0.36,0.0,3127.13496579094,1162520000.0,1.5,1.0,2.0,Owner,Urban
1401,12301266332,60-70,64,Male,Diploma,Income_without_Work,Married,3,0.04,0.0,0.58,0.0,0.37,0.0,3127.13496579094,1275468000.0,2.0,0.0,3.0,Owner,Urban
1401,12301266335,30-40,35,Female,Bachelor,Employed,Bachelor,1,0.0,0.77,0.0,0.0,0.23,0.0,3127.13496579094,922498000.0,1.0,0.0,0.0,Owner,Urban
1401,12301266338,Above 70,70,Male,Bachelor,Income_without_Work,Married,4,0.04,0.18,0.58,0.0,0.21,0.0,3127.13496579094,1523038000.0,2.5,0.33,3.0,Owner,Urban
1401,12301266341,60-70,64,Male,Bachelor,Employed,Married,3,0.01,0.56,0.21,0.0,0.18,0.04,3127.13496579094,1727840000.0,2.0,0.0,0.5,Owner,Urban
1401,12301266727,Above 70,75,Male,Diploma,Income_without_Work,Married,2,0.01,0.0,0.08,0.0,0.91,0.0,5184.314662495489,1420380000.0,1.5,2.0,2.0,Owner,Urban
1401,12301266735,50-60,56,Male,Bachelor,Income_without_Work,Married,3,0.0,0.0,0.8,0.0,0.2,0.0,5184.314662495489,2225200000.0,2.0,0.0,3.0,Tenant,Urban
1401,12301266738,60-70,60,Male,Bachelor,Unemployed,Married,4,0.28,0.0,0.25,0.0,0.47,0.0,5184.314662495489,1781245600.0,2.3,0.33,4.0,Owner,Urban
1401,12301266741,Above 70,74,Female,Illiterate,Income_without_Work,Widowed,2,0.01,0.0,0.49,0.0,0.5,0.0,5184.314662495489,1244264000.0,1.5,1.0,2.0,Owner,Urban
1401,12301267127,30-40,37,Male,Masters_PhD,Employed,Married,2,0.0,0.79,0.0,0.0,0.02,0.19,5184.314662495489,3852552000.0,1.5,0.0,0.0,Owner,Urban
1401,12301267128,60-70,60,Male,Bachelor,Income_without_Work,Married,4,0.0,0.0,0.09,0.0,0.91,0.0,5184.314662495489,2593688000.0,2.5,0.0,4.0,Owner,Urban
1401,12301267132,60-70,62,Male,Diploma,Income_without_Work,Married,3,0.01,0.0,0.43,0.0,0.56,0.0,5184.314662495489,1464199000.0,2.0,0.0,3.0,Owner,Urban
1401,12301267135,60-70,61,Male,Diploma,Employed,Married,4,0.0,0.78,0.0,0.0,0.22,0.0,5184.314662495489,2037240000.0,2.5,0.0,3.0,Owner,Urban
1401,12301267525,50-60,57,Male,Bachelor,Income_without_Work,Married,4,0.02,0.16,0.52,0.0,0.28,0.01,4147.451729996391,1711660000.0,2.5,0.0,3.0,Owner,Urban
1401,12301267531,60-70,61,Male,Under_Diploma,Employed,Married,2,0.0,0.87,0.12,0.0,0.02,0.0,4147.451729996391,752540000.0,1.5,0.0,1.0,Tenant,Urban
1401,12301267534,Above 70,75,Male,Diploma,Income_without_Work,Married,2,0.0,0.0,0.46,0.0,0.54,0.0,4147.451729996391,1410460000.0,1.5,2.0,2.0,Owner,Urban
1401,12301267538,60-70,62,Female,Bachelor,Income_without_Work,Divorced,1,0.0,0.0,0.82,0.0,0.18,0.0,4147.451729996391,849700000.0,1.0,0.0,1.0,Tenant,Urban
1401,12301267541,30-40,34,Male,Bachelor,Employed,Married,3,0.02,0.46,0.0,0.0,0.52,0.0,4147.451729996391,1487738800.0,1.8,0.5,2.0,Owner,Urban
1401,12301267932,30-40,33,Male,Bachelor,Employed,Married,2,0.0,0.43,0.0,0.0,0.57,0.0,7437.061657161656,3487482000.0,1.5,0.0,1.0,Owner,Urban
1401,12301267938,60-70,67,Male,Masters_PhD,Employed,Married,3,0.0,0.49,0.0,0.2,0.25,0.06,7437.061657161656,7734980000.0,2.0,0.5,0.5,Owner,Urban
1401,12301268332,60-70,67,Male,Diploma,Income_without_Work,Married,2,0.0,0.0,0.44,0.0,0.56,0.0,7437.061657161656,3730850000.0,1.5,2.0,2.0,Owner,Urban
1401,12301268341,20-30,27,Male,Under_Diploma,Employed,Married,4,0.05,0.48,0.0,0.0,0.0,0.47,7437.061657161656,768592000.0,2.1,1.0,3.0,Other,Urban
1401,12301268725,Above 70,76,Male,Under_Diploma,Income_without_Work,Widowed,1,0.08,0.0,0.39,0.0,0.52,0.0,4886.449644815594,1579080000.0,1.0,1.0,1.0,Owner,Urban
1401,12301268732,50-60,50,Male,Diploma,Employed,Bachelor,2,0.02,0.95,0.0,0.0,0.02,0.0,4886.449644815594,900756000.0,1.5,0.0,0.0,Tenant,Urban
1401,12301268735,40-50,45,Male,Masters_PhD,Employed,Married,4,0.0,0.59,0.0,0.0,0.37,0.04,4886.449644815594,2149545000.0,2.3,1.0,1.0,Owner,Urban
1401,12301268738,40-50,47,Male,Bachelor,Employed,Married,3,0.07,0.6,0.0,0.0,0.34,0.0,4886.449644815594,1875140000.0,1.8,0.5,0.5,Owner,Urban
1401,12301268741,50-60,54,Male,Diploma,Employed,Married,4,0.32,0.62,0.0,0.0,0.0,0.06,4886.449644815594,1438983000.0,2.3,0.33,1.0,Other,Urban
1401,12301269126,60-70,62,Male,Under_Diploma,Income_without_Work,Married,4,0.03,0.0,0.14,0.45,0.39,0.0,4072.041370679662,982640000.0,2.5,0.0,4.0,Owner,Urban
1401,12301269129,50-60,52,Male,Under_Diploma,Employed,Married,4,0.18,0.64,0.0,0.0,0.18,0.0,4072.041370679662,1151753000.0,2.5,0.0,3.0,Tenant,Urban
1401,12301269132,Above 70,87,Male,Illiterate,Income_without_Work,Widowed,2,0.0,0.39,0.29,0.0,0.32,0.0,4072.041370679662,746030000.0,1.5,1.0,1.0,Owner,Urban
1401,12301269135,Above 70,70,Female,Under_Diploma,Income_without_Work,Widowed,3,0.1,0.42,0.23,0.0,0.25,0.0,4072.041370679662,1348120000.0,2.0,0.5,2.0,Owner,Urban
1401,12301269138,30-40,38,Male,Diploma,Employed,Married,3,0.02,0.63,0.0,0.0,0.23,0.12,4072.041370679662,909943000.0,2.0,0.5,2.0,Owner,Urban
1401,12301269141,30-40,39,Male,Under_Diploma,Employed,Married,4,0.03,0.62,0.0,0.0,0.22,0.14,4072.041370679662,936625000.0,2.1,1.0,3.0,Owner,Urban
1401,12301269532,30-40,34,Female,Diploma,Employed,Married,2,0.03,0.59,0.0,0.0,0.25,0.13,8144.082741359324,1209570000.0,1.3,1.0,1.0,Owner,Urban
1401,12301269534,40-50,47,Male,Under_Diploma,Employed,Married,4,0.03,0.53,0.0,0.0,0.32,0.12,8144.082741359324,1297100000.0,2.1,1.0,3.0,Owner,Urban
1401,12301269541,50-60,51,Male,Under_Diploma,Employed,Married,4,0.01,0.58,0.0,0.0,0.41,0.0,8144.082741359324,1412760000.0,2.3,0.33,1.0,Owner,Urban
1401,12301269926,50-60,55,Male,Diploma,Employed,Married,4,0.0,0.37,0.0,0.0,0.63,0.0,4072.041370679662,2219780000.0,2.1,1.0,3.0,Owner,Urban
1401,12301269928,Above 70,87,Male,Under_Diploma,Income_without_Work,Married,2,0.08,0.0,0.39,0.0,0.54,0.0,4072.041370679662,2307240000.0,1.5,2.0,2.0,Owner,Urban
1401,12301269933,40-50,40,Male,Under_Diploma,Employed,Married,4,0.05,0.63,0.0,0.0,0.0,0.32,4072.041370679662,911475000.0,2.1,1.0,3.0,Other,Urban
1401,12301269935,50-60,54,Male,Masters_PhD,Employed,Married,3,0.05,0.38,0.0,0.0,0.54,0.03,4072.041370679662,4231600000.0,2.0,0.0,0.5,Owner,Urban
1401,12301269938,50-60,59,Female,Diploma,Income_without_Work,Widowed,2,0.0,0.15,0.14,0.26,0.45,0.0,4072.041370679662,1987360000.0,1.5,0.0,1.0,Owner,Urban
1401,12301269941,Above 70,84,Male,Bachelor,Income_without_Work,Married,2,0.23,0.0,0.3,0.0,0.47,0.0,4072.041370679662,3645160000.0,1.5,2.0,2.0,Owner,Urban
1401,12301270326,50-60,52,Male,Under_Diploma,Employed,Bachelor,2,0.0,0.24,0.2,0.0,0.56,0.0,3912.801623794358,1467260000.0,1.5,1.0,1.0,Owner,Urban
1401,12301270328,40-50,43,Male,Masters_PhD,Employed,Married,4,0.41,0.48,0.0,0.0,0.0,0.11,3912.801623794358,1776115200.0,2.1,1.0,3.0,Other,Urban
1401,12301270333,Above 70,71,Male,Diploma,Income_without_Work,Married,2,0.03,0.0,0.41,0.0,0.56,0.0,3912.801623794358,1190440000.0,1.5,1.0,2.0,Owner,Urban
1401,12301270334,60-70,69,Male,Diploma,Income_without_Work,Married,3,0.02,0.0,0.36,0.0,0.61,0.0,3912.801623794358,1316956000.0,2.0,0.5,3.0,Owner,Urban
1401,12301270338,50-60,53,Female,Bachelor,Housekeeper,Married,3,0.53,0.18,0.0,0.0,0.25,0.04,3912.801623794358,3376020000.0,2.0,0.0,2.0,Owner,Urban
1401,12301270341,Above 70,81,Male,Masters_PhD,Income_without_Work,Married,3,0.5,0.0,0.5,0.0,0.0,0.0,3912.801623794358,1362414000.0,2.0,2.0,3.0,Other,Urban
1401,12301270725,50-60,51,Male,Bachelor,Employed,Married,4,0.36,0.22,0.23,0.0,0.2,0.0,7825.603247588716,2944625600.0,2.1,1.0,3.0,Owner,Urban
1401,12301270729,30-40,32,Male,Bachelor,Employed,Married,2,0.15,0.51,0.0,0.0,0.34,0.0,7825.603247588716,1751268000.0,1.5,0.0,0.0,Owner,Urban
1401,12301270738,40-50,40,Male,Bachelor,Employed,Married,2,0.13,0.53,0.0,0.0,0.34,0.0,7825.603247588716,2152059400.0,1.5,0.0,1.0,Owner,Urban
1401,12301271128,50-60,58,Male,Masters_PhD,Income_without_Work,Married,4,0.0,0.27,0.0,0.4,0.3,0.03,7825.603247588716,2003660000.0,2.5,0.0,1.0,Owner,Urban
1401,12301271132,50-60,52,Male,Bachelor,Income_without_Work,Married,5,0.0,0.44,0.3,0.0,0.26,0.0,7825.603247588716,2398070000.0,3.0,0.0,4.0,Owner,Urban
1401,12301271138,30-40,37,Male,Bachelor,Employed,Married,3,0.0,0.73,0.0,0.0,0.27,0.0,7825.603247588716,1682060000.0,1.8,0.5,2.0,Tenant,Urban
1401,12301271526,60-70,64,Male,Masters_PhD,Employed,Married,4,0.11,0.47,0.0,0.0,0.42,0.0,2275.7372251835245,1924948000.0,2.5,0.0,3.0,Owner,Urban
1401,12301271529,60-70,62,Male,Bachelor,Employed,Married,2,0.18,0.59,0.0,0.0,0.23,0.0,2275.7372251835245,3959497600.0,1.5,0.0,1.0,Owner,Urban
1401,12301271531,60-70,65,Male,Bachelor,Income_without_Work,Married,3,0.02,0.29,0.51,0.0,0.12,0.06,2275.7372251835245,1594240000.0,2.0,0.5,2.0,Tenant,Urban
1401,12301271535,30-40,36,Male,Masters_PhD,Employed,Married,3,0.0,0.37,0.0,0.0,0.54,0.09,2275.7372251835245,2497528000.0,1.8,0.5,2.0,Owner,Urban
1401,12301271538,40-50,45,Male,Diploma,Employed,Married,4,0.0,0.41,0.0,0.0,0.49,0.1,2275.7372251835245,1637488000.0,2.1,1.0,3.0,Owner,Urban
1401,12301271541,30-40,33,Male,Bachelor,Employed,Married,3,0.0,0.47,0.0,0.0,0.53,0.0,2275.7372251835245,1721480000.0,1.8,0.5,2.0,Owner,Urban
1401,12301271928,60-70,64,Male,Bachelor,Income_without_Work,Married,3,0.0,0.0,0.79,0.0,0.21,0.0,2730.884670220229,2399970000.0,2.0,0.5,3.0,Tenant,Urban
1401,12301271931,Above 70,73,Male,Bachelor,Income_without_Work,Married,3,0.02,0.0,0.48,0.0,0.5,0.0,2730.884670220229,1927820000.0,2.0,2.0,3.0,Owner,Urban
1401,12301271935,60-70,60,Male,Bachelor,Income_without_Work,Married,4,0.0,0.35,0.46,0.0,0.2,0.0,2730.884670220229,2048038400.0,2.5,0.0,3.0,Tenant,Urban
1401,12301271938,Above 70,85,Female,Under_Diploma,Income_without_Work,Widowed,1,0.0,0.0,0.29,0.0,0.71,0.0,2730.884670220229,1158140000.0,1.0,1.0,1.0,Owner,Urban
1401,12301271941,40-50,41,Male,Masters_PhD,Employed,Married,4,0.11,0.48,0.0,0.0,0.41,0.0,2730.884670220229,2256960000.0,2.3,0.33,3.0,Owner,Urban
1401,12301272332,Above 70,72,Male,Diploma,Employed,Married,5,0.12,0.63,0.0,0.0,0.26,0.0,4827.366829454523,2023380000.0,3.0,0.25,0.67,Owner,Urban
1401,12301272338,Above 70,75,Female,Under_Diploma,Income_without_Work,Widowed,1,0.66,0.0,0.34,0.0,0.0,0.0,4827.366829454523,1010900000.0,1.0,1.0,1.0,Other,Urban
1401,12301272341,Above 70,70,Female,Bachelor,Income_without_Work,Divorced,3,0.02,0.43,0.31,0.0,0.23,0.0,4827.366829454523,1630528000.0,2.0,0.5,0.5,Owner,Urban
1401,12301272727,20-30,28,Female,Masters_PhD,Employed,Bachelor,1,0.55,0.37,0.0,0.0,0.0,0.08,2896.4200976727143,2654518800.0,1.0,0.0,0.0,Other,Urban
1401,12301272729,60-70,63,Male,Under_Diploma,Employed,Married,4,0.01,0.51,0.03,0.0,0.45,0.0,2896.4200976727143,1966714000.0,2.5,0.0,1.0,Owner,Urban
1401,12301272735,60-70,67,Male,Illiterate,Other,Married,7,0.05,0.74,0.0,0.0,0.21,0.0,2896.4200976727143,2492888000.0,4.0,0.17,2.5,Tenant,Urban
1401,12301272738,40-50,45,Male,Masters_PhD,Employed,Married,4,0.12,0.54,0.0,0.0,0.34,0.0,2896.4200976727143,3062746400.0,2.1,1.0,3.0,Owner,Urban
1401,12301272741,40-50,46,Male,Diploma,Employed,Married,3,0.01,0.44,0.0,0.0,0.55,0.0,2896.4200976727143,2559894000.0,1.8,0.5,2.0,Owner,Urban
1401,12301273125,50-60,53,Male,Bachelor,Income_without_Work,Married,4,0.6,0.08,0.32,0.0,0.0,0.0,3341.998965166821,1616808000.0,2.3,0.33,3.0,Other,Urban
1401,12301273128,40-50,48,Male,Diploma,Unemployed,Married,2,0.1,0.9,0.0,0.0,0.0,0.0,3341.998965166821,671128000.0,1.5,0.0,1.0,Tenant,Urban
1401,12301273134,50-60,52,Male,Masters_PhD,Income_without_Work,Married,4,0.04,0.31,0.46,0.0,0.2,0.0,3341.998965166821,1556276000.0,2.5,0.0,4.0,Tenant,Urban
1401,12301273138,30-40,37,Male,Bachelor,Employed,Bachelor,2,0.01,0.42,0.0,0.0,0.48,0.1,3341.998965166821,2284832000.0,1.5,0.0,1.0,Owner,Urban
1401,12301273141,40-50,42,Male,Masters_PhD,Unemployed,Married,4,0.03,0.0,0.29,0.0,0.68,0.0,3341.998965166821,1892628000.0,2.1,1.0,4.0,Owner,Urban
1401,12301273525,40-50,47,Male,Under_Diploma,Employed,Married,4,0.0,0.66,0.0,0.0,0.34,0.0,3341.998965166821,4173823200.0,2.3,0.33,1.0,Owner,Urban
1401,12301273529,40-50,41,Male,Under_Diploma,Employed,Married,4,0.0,0.57,0.0,0.0,0.43,0.0,3341.998965166821,3063727200.0,2.1,1.0,3.0,Owner,Urban
1401,12301273532,60-70,61,Male,Bachelor,Income_without_Work,Married,2,0.06,0.0,0.33,0.0,0.61,0.0,3341.998965166821,6756181600.0,1.5,0.0,2.0,Owner,Urban
1401,12301273536,60-70,67,Male,Under_Diploma,Income_without_Work,Married,3,0.02,0.0,0.31,0.0,0.66,0.0,3341.998965166821,3344995200.0,2.0,0.5,3.0,Owner,Urban
1401,12301273538,60-70,60,Male,Bachelor,Employed,Divorced,2,0.0,0.55,0.0,0.0,0.45,0.0,3341.998965166821,2664741400.0,1.5,0.0,1.0,Owner,Urban
1401,12301273925,30-40,38,Male,Masters_PhD,Employed,Married,4,0.01,0.39,0.0,0.0,0.52,0.08,3341.998965166821,3274092000.0,2.1,1.0,3.0,Owner,Urban
1401,12301273928,30-40,37,Male,Masters_PhD,Employed,Married,3,0.0,0.74,0.0,0.0,0.08,0.17,3341.998965166821,5306052000.0,1.8,0.5,0.5,Owner,Urban
1401,12301273932,Above 70,82,Female,Under_Diploma,Income_without_Work,Widowed,1,0.15,0.0,0.0,0.0,0.85,0.0,3341.998965166821,3043516000.0,1.0,1.0,1.0,Owner,Urban
1401,12301273935,30-40,35,Male,Under_Diploma,Employed,Bachelor,1,0.0,0.61,0.0,0.0,0.0,0.39,3341.998965166821,618736000.0,1.0,0.0,0.0,Other,Urban
1401,12301273938,50-60,54,Male,Under_Diploma,Employed,Married,3,0.0,0.24,0.0,0.0,0.76,0.0,3341.998965166821,3387932000.0,2.0,0.0,2.0,Owner,Urban
1401,12301274326,40-50,45,Male,Diploma,Employed,Married,4,0.12,0.54,0.0,0.0,0.0,0.33,1801.624187489671,1244850000.0,2.3,0.33,3.0,Other,Urban
1401,12301274329,40-50,45,Male,Diploma,Employed,Married,4,0.5,0.5,0.0,0.0,0.0,0.0,1801.624187489671,2291220000.0,2.5,0.0,3.0,Other,Urban
1401,12301274332,30-40,39,Male,Diploma,Employed,Married,4,0.43,0.57,0.0,0.0,0.0,0.0,1801.624187489671,1209455000.0,2.3,0.33,3.0,Other,Urban
1401,12301274335,40-50,49,Male,Diploma,Employed,Married,4,0.44,0.56,0.0,0.0,0.0,0.0,1801.624187489671,1312917000.0,2.5,0.0,3.0,Other,Urban
1401,12301274338,30-40,36,Male,Masters_PhD,Employed,Married,4,0.4,0.6,0.0,0.0,0.0,0.0,1801.624187489671,1257000000.0,2.1,1.0,3.0,Other,Urban
1401,12301274341,40-50,40,Male,Bachelor,Employed,Married,3,0.43,0.57,0.0,0.0,0.0,0.0,1801.624187489671,1370104000.0,1.8,0.5,2.0,Other,Urban
1401,12301274726,20-30,27,Male,Diploma,Employed,Married,2,0.02,0.75,0.0,0.0,0.22,0.0,2445.1752069305944,863286000.0,1.5,0.0,1.0,Owner,Urban
1401,12301274728,Above 70,76,Male,Under_Diploma,Income_without_Work,Married,2,0.03,0.0,0.56,0.0,0.41,0.0,2445.1752069305944,1140756000.0,1.5,2.0,2.0,Owner,Urban
1401,12301274732,60-70,61,Male,Bachelor,Income_without_Work,Married,1,0.65,0.0,0.35,0.0,0.0,0.0,2445.1752069305944,1531112000.0,1.0,0.0,1.0,Tenant,Urban
1401,12301274736,50-60,51,Female,Under_Diploma,Housekeeper,Divorced,4,0.09,0.72,0.0,0.0,0.03,0.17,2445.1752069305944,1033395840.0,2.3,0.33,3.0,Tenant,Urban
1401,12301274738,30-40,33,Male,Diploma,Employed,Married,3,0.0,0.62,0.0,0.0,0.37,0.0,2445.1752069305944,2138688000.0,1.8,0.5,2.0,Owner,Urban
1401,12301274741,50-60,51,Female,Diploma,Income_without_Work,Widowed,3,0.02,0.33,0.24,0.0,0.31,0.1,2445.1752069305944,1923038000.0,2.0,0.0,2.0,Owner,Urban
1401,12301275133,60-70,60,Male,Under_Diploma,Employed,Married,4,0.02,0.75,0.0,0.0,0.23,0.0,3667.762810395892,1577978800.0,2.5,0.0,0.33,Owner,Urban
1401,12301275136,40-50,43,Male,Under_Diploma,Employed,Married,5,0.07,0.52,0.0,0.0,0.42,0.0,3667.762810395892,910974800.0,2.8,0.25,4.0,Owner,Urban
1401,12301275138,30-40,35,Male,Masters_PhD,Employed,Married,4,0.16,0.59,0.0,0.0,0.25,0.0,3667.762810395892,2488876000.0,2.1,1.0,1.0,Owner,Urban
1401,12301275141,20-30,25,Male,Diploma,Employed,Married,2,0.0,0.59,0.0,0.0,0.26,0.15,3667.762810395892,1764447200.0,1.5,0.0,1.0,Tenant,Urban
1401,12301275527,40-50,42,Male,Diploma,Employed,Married,3,0.02,0.74,0.0,0.0,0.24,0.0,2810.586218804225,1278108000.0,1.8,0.5,2.0,Tenant,Urban
1401,12301275528,30-40,36,Male,Masters_PhD,Employed,Married,4,0.42,0.54,0.0,0.0,0.0,0.04,2810.586218804225,1590300000.0,2.1,1.0,3.0,Other,Urban
1401,12301275532,60-70,60,Female,Diploma,Income_without_Work,Widowed,3,0.05,0.77,0.0,0.0,0.17,0.0,2810.586218804225,675164000.0,2.0,0.0,0.5,Tenant,Urban
