Year,ID,Head_Age,Head_Age_,Head_Sex,Head_Education_Level,Head_Activity_Status,Head_Marital_Status,Household_Size,Aid_Income_Share,Labor_Income_Share,Pension_Income_Share,Capital_Income_Share,Imputed_Rent_Share,Other_NonCash_Income_Share,Household_Weight,Net_Expenditure,OECD_Modified,Dependency_Ratio_Age,Dependency_Ratio_Employment,Tenure_Type,Urban_Rural
1400,22312636032,60-70,62,Male,Illiterate,Employed,Married,4,0.01,0.9,0.0,0.0,0.09,0.0,396,491250000.0,2.5,0.0,0.33,Owner,Rural
1400,22321639323,30-40,36,Male,Under_Diploma,Employed,Married,4,0.03,0.77,0.0,0.0,0.08,0.11,419,622990000.0,2.1,1.0,1.0,Owner,Rural
1400,22321639332,30-40,31,Male,Under_Diploma,Employed,Married,2,0.03,0.83,0.0,0.0,0.14,0.0,419,423320000.0,1.5,0.0,1.0,Owner,Rural
1400,22303632820,60-70,65,Female,Under_Diploma,Income_without_Work,Widowed,1,0.02,0.0,0.45,0.0,0.53,0.0,742,1216704000.0,1.0,1.0,1.0,Owner,Rural
1400,22303632824,60-70,60,Male,Illiterate,Income_without_Work,Married,2,0.0,0.0,0.49,0.0,0.51,0.0,742,1176766400.0,1.5,0.0,2.0,Owner,Rural
1400,22303632826,50-60,52,Male,Under_Diploma,Employed,Married,4,0.02,0.55,0.0,0.0,0.44,0.0,742,919690000.0,2.5,0.0,3.0,Owner,Rural
1400,22303632830,60-70,65,Male,Diploma,Income_without_Work,Married,2,0.02,0.0,0.62,0.0,0.36,0.0,742,1881024000.0,1.5,1.0,2.0,Owner,Rural
1400,22303632832,60-70,65,Female,Under_Diploma,Income_without_Work,Widowed,2,0.29,0.19,0.51,0.01,0.0,0.0,742,2130689200.0,1.5,1.0,1.0,Other,Rural
1400,22303632835,Above 70,90,Male,Under_Diploma,Income_without_Work,Married,5,0.0,0.14,0.56,0.0,0.31,0.0,742,1208116800.0,3.0,0.67,4.0,Owner,Rural
1400,22321639327,Above 70,73,Male,Illiterate,Employed,Married,2,0.02,0.31,0.41,0.0,0.16,0.11,419,515640000.0,1.5,1.0,1.0,Owner,Rural
1400,22312636019,50-60,51,Male,Under_Diploma,Employed,Married,4,0.04,0.61,0.0,0.0,0.22,0.14,396,897050000.0,2.5,0.0,3.0,Owner,Rural
1400,22312636022,50-60,58,Male,Under_Diploma,Employed,Married,3,0.01,0.6,0.27,0.0,0.11,0.0,396,641920000.0,2.0,0.0,0.5,Owner,Rural
1400,22321639330,30-40,33,Male,Under_Diploma,Employed,Married,4,0.05,0.83,0.0,0.0,0.12,0.0,419,433860000.0,2.1,1.0,3.0,Owner,Rural
1400,22312636426,20-30,27,Female,Diploma,Housekeeper,Divorced,2,1.0,0.0,0.0,0.0,0.0,0.0,396,413160000.0,1.3,1.0,2.0,Other,Rural
1400,22312636419,40-50,45,Male,Under_Diploma,Employed,Married,6,0.0,0.77,0.0,0.0,0.23,0.0,396,724020000.0,3.1,0.5,2.0,Owner,Rural
1400,22312636429,50-60,55,Male,Illiterate,Employed,Married,7,0.0,0.86,0.0,0.0,0.14,0.0,396,799510000.0,3.4,0.75,2.5,Tenant,Rural
1400,22312636432,30-40,39,Male,Under_Diploma,Employed,Married,4,0.06,0.81,0.0,0.0,0.11,0.01,396,652176000.0,2.1,1.0,3.0,Tenant,Rural
1400,22312636435,30-40,33,Male,Diploma,Employed,Married,4,0.02,0.71,0.0,0.0,0.14,0.13,396,1284312000.0,2.1,1.0,3.0,Tenant,Rural
1400,22309635219,40-50,42,Male,Under_Diploma,Employed,Married,4,0.03,0.68,0.0,0.0,0.29,0.0,501,732994000.0,2.1,1.0,3.0,Owner,Rural
1400,22309635223,50-60,52,Male,Bachelor,Employed,Married,4,0.03,0.64,0.0,0.0,0.32,0.0,501,726546000.0,2.5,0.0,3.0,Owner,Rural
1400,22309635232,Above 70,72,Male,Illiterate,Housekeeper,Widowed,1,0.41,0.0,0.0,0.0,0.59,0.0,501,431516000.0,1.0,1.0,1.0,Owner,Rural
1400,22309635226,Above 70,70,Male,Under_Diploma,Income_without_Work,Married,2,0.02,0.36,0.25,0.0,0.36,0.0,501,800600000.0,1.5,1.0,2.0,Owner,Rural
1400,22309635229,30-40,36,Male,Under_Diploma,Employed,Married,3,0.03,0.72,0.0,0.0,0.11,0.14,501,707912000.0,1.8,0.5,2.0,Owner,Rural
1400,22309635235,30-40,36,Male,Under_Diploma,Employed,Married,4,0.02,0.76,0.0,0.0,0.23,0.0,501,722130000.0,2.1,1.0,3.0,Owner,Rural
1400,22302631932,30-40,38,Male,Under_Diploma,Employed,Married,2,0.48,0.52,0.0,0.0,0.0,0.0,484,982023200.0,1.5,0.0,1.0,Other,Rural
1400,22302631935,40-50,45,Male,Under_Diploma,Employed,Married,4,0.44,0.56,0.0,0.0,0.0,0.0,484,1239840000.0,2.5,0.0,3.0,Other,Rural
1400,22303633229,50-60,59,Male,Illiterate,Income_without_Work,Married,2,0.02,0.0,0.58,0.0,0.41,0.0,742,1435921200.0,1.5,0.0,2.0,Owner,Rural
1400,22303633232,30-40,34,Male,Under_Diploma,Employed,Married,3,0.04,0.62,0.0,0.0,0.25,0.09,742,2306375200.0,1.8,0.5,2.0,Owner,Rural
1400,22303633235,Above 70,70,Male,Under_Diploma,Income_without_Work,Married,3,0.27,0.66,0.04,0.0,0.0,0.04,742,1917188000.0,2.0,2.0,2.0,Other,Rural
1400,22304637632,60-70,62,Male,Under_Diploma,Employed,Married,4,0.04,0.48,0.2,0.0,0.28,0.0,322,700640000.0,2.3,0.33,3.0,Owner,Rural
1400,22304637629,30-40,32,Male,Under_Diploma,Employed,Married,3,0.05,0.56,0.0,0.0,0.39,0.0,322,609094000.0,1.8,0.5,2.0,Owner,Rural
1400,22304637626,50-60,54,Male,Under_Diploma,Employed,Married,5,0.08,0.69,0.0,0.0,0.24,0.0,322,589130000.0,3.0,0.0,1.5,Owner,Rural
1400,22302632120,Above 70,75,Female,Illiterate,Housekeeper,Widowed,1,0.24,0.0,0.0,0.0,0.76,0.0,404,442080000.0,1.0,1.0,1.0,Owner,Rural
1400,22302632125,50-60,57,Male,Diploma,Employed,Married,5,0.0,0.7,0.0,0.0,0.3,0.0,404,953692000.0,3.0,0.0,4.0,Owner,Rural
1400,22302632124,30-40,37,Male,Diploma,Employed,Married,4,0.04,0.58,0.0,0.0,0.38,0.0,404,886696000.0,2.1,1.0,3.0,Owner,Rural
1400,22302632132,40-50,45,Male,Under_Diploma,Income_without_Work,Married,5,0.35,0.0,0.0,0.65,0.0,0.0,404,892960000.0,2.6,0.67,5.0,Other,Rural
1400,22312636423,40-50,42,Male,Diploma,Employed,Married,3,0.06,0.67,0.0,0.0,0.27,0.0,396,556780000.0,1.8,0.5,2.0,Owner,Rural
1400,22302632128,40-50,41,Male,Under_Diploma,Employed,Bachelor,3,0.02,0.36,0.29,0.0,0.32,0.0,404,830474000.0,2.0,0.0,2.0,Owner,Rural
1400,22314637729,40-50,48,Male,Diploma,Employed,Married,3,0.27,0.73,0.0,0.0,0.0,0.0,322,964206000.0,2.0,0.0,2.0,Other,Rural
1400,22314637735,Above 70,76,Male,Illiterate,Employed,Married,2,0.05,0.73,0.0,0.0,0.19,0.03,322,526620000.0,1.5,2.0,1.0,Owner,Rural
1400,22314637721,50-60,54,Male,Diploma,Income_without_Work,Married,2,0.03,0.0,0.85,0.0,0.12,0.0,322,801000000.0,1.5,0.0,2.0,Owner,Rural
1400,22314637726,Above 70,76,Male,Under_Diploma,Income_without_Work,Married,2,0.06,0.0,0.72,0.0,0.23,0.0,322,676174000.0,1.5,2.0,2.0,Owner,Rural
1400,22314637723,40-50,40,Male,Diploma,Employed,Married,5,0.1,0.71,0.0,0.0,0.19,0.0,322,1055458000.0,2.4,1.5,4.0,Owner,Rural
1400,22314637732,50-60,51,Male,Under_Diploma,Employed,Married,4,0.04,0.73,0.0,0.0,0.11,0.12,322,1114838000.0,2.5,0.0,1.0,Owner,Rural
1400,22304637620,40-50,40,Male,Under_Diploma,Employed,Married,4,0.08,0.45,0.0,0.0,0.47,0.0,322,641920000.0,2.1,1.0,3.0,Owner,Rural
1400,22313637220,50-60,55,Male,Under_Diploma,Employed,Married,5,0.0,0.76,0.0,0.0,0.24,0.0,580,490949000.0,2.8,0.25,4.0,Owner,Rural
1400,22313637235,20-30,25,Male,Illiterate,Employed,Married,4,0.0,0.85,0.0,0.0,0.15,0.0,580,424840000.0,2.1,1.0,1.0,Owner,Rural
1400,22313637224,30-40,38,Male,Under_Diploma,Employed,Married,4,0.0,0.82,0.0,0.0,0.18,0.0,580,484500000.0,2.1,1.0,3.0,Owner,Rural
1400,22301631520,30-40,32,Male,Under_Diploma,Employed,Married,4,0.01,0.84,0.0,0.0,0.15,0.0,339,844086000.0,2.1,1.0,3.0,Tenant,Rural
1400,22301631523,40-50,48,Male,Illiterate,Employed,Married,5,0.06,0.81,0.0,0.0,0.13,0.0,339,878470000.0,2.8,0.25,1.5,Owner,Rural
1400,22309634823,20-30,25,Male,Under_Diploma,Employed,Married,3,0.0,0.75,0.0,0.0,0.25,0.0,501,431600000.0,1.8,0.5,2.0,Owner,Rural
1400,22309634826,40-50,48,Male,Under_Diploma,Employed,Married,4,0.01,0.86,0.0,0.0,0.13,0.0,501,990954000.0,2.5,0.0,1.0,Owner,Rural
1400,22309634829,30-40,34,Male,Under_Diploma,Employed,Married,3,0.02,0.98,0.0,0.0,0.0,0.0,501,416960000.0,1.8,0.5,2.0,Tenant,Rural
1400,22309634832,20-30,21,Male,Under_Diploma,Employed,Bachelor,3,0.19,0.58,0.0,0.0,0.23,0.0,501,520450000.0,2.0,0.0,2.0,Owner,Rural
1400,22309634820,60-70,67,Male,Under_Diploma,Income_without_Work,Married,2,0.02,0.0,0.68,0.0,0.3,0.0,501,689384000.0,1.5,1.0,2.0,Owner,Rural
1400,22309634835,30-40,32,Male,Illiterate,Employed,Married,5,0.0,0.83,0.0,0.0,0.17,0.0,501,562762000.0,2.4,1.5,4.0,Owner,Rural
1400,22301631526,40-50,48,Male,Illiterate,Employed,Married,4,0.03,0.81,0.0,0.0,0.16,0.0,339,1124942000.0,2.3,0.33,1.0,Owner,Rural
1400,22301631529,40-50,41,Male,Under_Diploma,Employed,Married,5,0.05,0.69,0.0,0.0,0.26,0.0,339,869553000.0,2.6,0.67,4.0,Owner,Rural
1400,22301631532,30-40,32,Male,Bachelor,Employed,Married,4,0.42,0.58,0.0,0.0,0.0,0.0,339,1259052000.0,2.1,1.0,3.0,Other,Rural
1400,22301631535,20-30,29,Male,Diploma,Employed,Married,4,0.29,0.59,0.0,0.0,0.0,0.12,339,900590000.0,2.1,1.0,3.0,Other,Rural
1400,22320632423,40-50,48,Male,Under_Diploma,Employed,Married,5,0.0,0.64,0.0,0.0,0.36,0.0,404,1462790000.0,2.8,0.25,4.0,Owner,Rural
1400,22320632426,30-40,39,Male,Under_Diploma,Employed,Married,4,0.04,0.67,0.0,0.0,0.14,0.16,404,683510000.0,2.1,1.0,3.0,Owner,Rural
1400,22320632430,40-50,47,Male,Illiterate,Employed,Married,6,0.03,0.62,0.0,0.0,0.28,0.07,404,1221250000.0,3.1,0.5,2.0,Owner,Rural
1400,22320632435,30-40,35,Male,Diploma,Employed,Married,2,0.02,0.98,0.0,0.0,0.0,0.0,404,263680000.0,1.5,0.0,1.0,Tenant,Rural
1400,22320632432,40-50,40,Male,Diploma,Housekeeper,Widowed,3,0.07,0.0,0.63,0.0,0.3,0.0,404,361520000.0,2.0,0.5,3.0,Owner,Rural
1400,22320632420,60-70,60,Female,Illiterate,Employed,Widowed,1,0.04,0.14,0.0,0.0,0.82,0.0,404,434880000.0,1.0,0.0,0.0,Owner,Rural
1400,22303633619,50-60,55,Male,Illiterate,Other,Married,6,0.0,0.92,0.0,0.0,0.08,0.0,742,560820000.0,3.1,1.0,2.0,Tenant,Rural
1400,22303633622,40-50,46,Male,Under_Diploma,Employed,Married,4,0.03,0.47,0.23,0.0,0.27,0.0,742,962956800.0,2.3,1.0,3.0,Owner,Rural
1400,22303633626,30-40,38,Male,Diploma,Unemployed,Married,4,0.0,0.94,0.0,0.0,0.06,0.0,742,2332920000.0,2.3,0.33,4.0,Owner,Rural
1400,22303633632,50-60,59,Male,Under_Diploma,Employed,Married,3,0.03,0.42,0.0,0.25,0.3,0.0,742,737710000.0,2.0,0.0,2.0,Owner,Rural
1400,22303633635,30-40,35,Male,Under_Diploma,Employed,Married,3,0.23,0.63,0.0,0.0,0.0,0.14,742,858436000.0,1.8,0.5,2.0,Other,Rural
1400,22303633629,50-60,52,Male,Under_Diploma,Other,Married,Above 7,0.0,0.86,0.0,0.0,0.14,0.0,742,898008000.0,4.5,0.14,0.6,Owner,Rural
1400,22302631920,30-40,39,Male,Illiterate,Employed,Married,4,0.0,1.0,0.0,0.0,0.0,0.0,484,831960000.0,2.1,1.0,3.0,Tenant,Rural
1400,22302631924,Above 70,78,Male,Illiterate,Housekeeper,Widowed,1,0.02,0.0,0.46,0.0,0.52,0.0,484,656900000.0,1.0,1.0,1.0,Owner,Rural
1400,22302631926,40-50,47,Female,Under_Diploma,Housekeeper,Widowed,3,0.02,0.56,0.0,0.0,0.42,0.0,484,1350070000.0,2.0,0.0,2.0,Owner,Rural
1400,22319638923,30-40,35,Male,Under_Diploma,Employed,Married,3,0.02,0.75,0.0,0.0,0.23,0.0,353,573075200.0,1.8,0.5,2.0,Owner,Rural
1400,22319638926,30-40,32,Male,Under_Diploma,Employed,Married,4,0.04,0.64,0.0,0.0,0.32,0.0,353,706908440.0,2.1,1.0,3.0,Owner,Rural
1400,22319638929,40-50,41,Male,Diploma,Employed,Married,5,0.04,0.65,0.0,0.0,0.2,0.1,353,850818000.0,2.6,0.67,1.5,Owner,Rural
1400,22319638921,Above 70,87,Male,Under_Diploma,Other,Widowed,2,0.65,0.0,0.0,0.0,0.35,0.0,353,538832800.0,1.5,1.0,2.0,Owner,Rural
1400,22310635629,40-50,44,Male,Under_Diploma,Employed,Married,4,0.09,0.77,0.0,0.0,0.14,0.0,355,862486000.0,2.1,1.0,3.0,Owner,Rural
1400,22303633221,40-50,47,Male,Under_Diploma,Employed,Married,5,0.11,0.68,0.0,0.0,0.21,0.0,742,2344996000.0,2.8,0.25,1.5,Owner,Rural
1400,22303633224,40-50,47,Male,Under_Diploma,Employed,Married,6,0.16,0.56,0.0,0.0,0.28,0.0,742,1015445200.0,2.9,1.0,5.0,Owner,Rural
1400,22310635621,50-60,55,Male,Under_Diploma,Income_without_Work,Married,4,0.07,0.0,0.71,0.0,0.22,0.0,355,809144000.0,2.5,0.0,4.0,Owner,Rural
1400,22310635624,60-70,66,Male,Under_Diploma,Employed,Married,2,0.06,0.69,0.0,0.0,0.25,0.0,355,552624000.0,1.5,2.0,1.0,Owner,Rural
1400,22310635626,40-50,45,Male,Under_Diploma,Employed,Married,3,0.13,0.76,0.0,0.0,0.11,0.0,355,1320260000.0,2.0,0.0,0.5,Owner,Rural
1400,22310635632,30-40,32,Male,Under_Diploma,Employed,Married,3,0.06,0.81,0.0,0.0,0.13,0.0,355,769926000.0,1.8,0.5,2.0,Owner,Rural
1400,22310635635,40-50,45,Male,Diploma,Employed,Married,2,0.05,0.64,0.0,0.0,0.31,0.0,355,511328800.0,1.5,0.0,1.0,Owner,Rural
1400,22319638932,40-50,43,Male,Under_Diploma,Employed,Married,5,0.16,0.64,0.0,0.0,0.21,0.0,353,1326560000.0,2.8,0.25,4.0,Owner,Rural
1400,22319638935,60-70,64,Female,Illiterate,Income_without_Work,Widowed,2,0.16,0.38,0.38,0.0,0.0,0.09,353,464416000.0,1.5,0.0,1.0,Other,Rural
1400,22303633226,30-40,33,Male,Under_Diploma,Employed,Married,3,0.16,0.59,0.0,0.0,0.26,0.0,742,2229370000.0,1.8,0.5,2.0,Owner,Rural
1400,22318634435,40-50,44,Male,Under_Diploma,Employed,Married,4,0.07,0.57,0.0,0.0,0.27,0.09,452,597472000.0,2.5,0.33,3.0,Owner,Rural
1400,22318634423,40-50,43,Male,Under_Diploma,Employed,Married,2,0.11,0.59,0.0,0.0,0.3,0.0,452,495220000.0,1.5,0.0,1.0,Owner,Rural
1400,22318634420,Above 70,81,Male,Illiterate,Income_without_Work,Widowed,3,0.11,0.48,0.0,0.25,0.16,0.0,452,800876000.0,2.0,0.5,2.0,Owner,Rural
1400,22318634427,50-60,55,Male,Under_Diploma,Employed,Married,4,0.03,0.8,0.0,0.0,0.17,0.0,452,864789800.0,2.5,0.0,0.33,Owner,Rural
1400,22318634428,Above 70,78,Male,Illiterate,Employed,Married,2,0.03,0.55,0.0,0.0,0.34,0.08,452,536980000.0,1.5,2.0,1.0,Owner,Rural
1400,22318634432,40-50,48,Male,Illiterate,Employed,Married,7,0.0,0.77,0.0,0.0,0.23,0.0,452,688215000.0,4.0,0.17,6.0,Owner,Rural
1400,22306634035,40-50,40,Male,Diploma,Employed,Married,4,0.35,0.57,0.0,0.0,0.0,0.08,452,977945000.0,2.3,0.33,3.0,Other,Rural
1400,22306634022,50-60,53,Male,Under_Diploma,Employed,Married,2,0.02,0.52,0.0,0.0,0.46,0.0,452,697860000.0,1.5,0.0,1.0,Owner,Rural
1400,22306634020,Above 70,82,Female,Illiterate,Income_without_Work,Widowed,1,0.03,0.0,0.56,0.0,0.41,0.0,452,439000000.0,1.0,1.0,1.0,Owner,Rural
1400,22306634026,Above 70,90,Female,Illiterate,Income_without_Work,Widowed,1,0.21,0.0,0.0,0.0,0.79,0.0,452,458460000.0,1.0,1.0,1.0,Owner,Rural
1400,22306634029,30-40,38,Male,Under_Diploma,Other,Married,4,0.0,0.52,0.0,0.0,0.48,0.0,452,629920000.0,2.1,1.0,3.0,Owner,Rural
1400,22306634032,50-60,58,Female,Illiterate,Housekeeper,Widowed,3,0.03,0.64,0.0,0.0,0.33,0.0,452,674120000.0,2.0,0.0,0.5,Owner,Rural
1400,22313636835,40-50,45,Male,Diploma,Employed,Married,6,0.18,0.62,0.0,0.0,0.2,0.0,580,1038550000.0,3.1,1.0,5.0,Owner,Rural
1400,22313636826,20-30,28,Male,Under_Diploma,Employed,Married,4,0.03,0.62,0.0,0.0,0.22,0.13,580,695320000.0,2.1,1.0,3.0,Owner,Rural
1400,22313636832,40-50,40,Male,Illiterate,Employed,Married,7,0.0,0.76,0.0,0.0,0.24,0.0,580,770480000.0,3.0,2.5,2.5,Owner,Rural
1400,22313636820,40-50,42,Male,Under_Diploma,Employed,Married,4,0.0,0.74,0.0,0.0,0.26,0.0,580,650090000.0,2.3,1.0,3.0,Owner,Rural
1400,22313636829,30-40,37,Male,Under_Diploma,Employed,Married,4,0.25,0.74,0.0,0.0,0.0,0.01,580,658192000.0,2.1,1.0,3.0,Other,Rural
1400,22313636823,Above 70,75,Male,Illiterate,Employed,Married,3,0.06,0.64,0.0,0.0,0.3,0.0,580,589497000.0,2.0,0.5,2.0,Owner,Rural
1400,22317638535,50-60,53,Male,Under_Diploma,Employed,Married,2,0.35,0.56,0.0,0.0,0.08,0.0,428,265804000.0,1.5,0.0,1.0,Owner,Rural
1400,22317638526,60-70,60,Male,Under_Diploma,Employed,Married,3,0.05,0.91,0.0,0.0,0.05,0.0,428,531554000.0,2.0,0.0,2.0,Owner,Rural
1400,22317638529,40-50,47,Male,Under_Diploma,Employed,Married,4,0.05,0.6,0.0,0.0,0.36,0.0,428,855584000.0,2.3,0.33,3.0,Owner,Rural
1400,22317638532,40-50,41,Male,Under_Diploma,Employed,Married,3,0.06,0.89,0.0,0.0,0.05,0.0,428,405950000.0,2.0,0.0,2.0,Owner,Rural
1400,22304637635,50-60,54,Male,Under_Diploma,Employed,Married,3,0.1,0.65,0.0,0.0,0.25,0.0,322,1025080000.0,2.0,0.0,2.0,Owner,Rural
1400,22317638522,50-60,58,Male,Under_Diploma,Income_without_Work,Married,5,0.04,0.42,0.0,0.51,0.03,0.0,428,707104000.0,3.0,0.0,4.0,Owner,Rural
1400,22313637229,60-70,60,Male,Illiterate,Other,Married,7,0.0,0.93,0.0,0.0,0.07,0.0,580,780760000.0,4.0,0.0,1.33,Tenant,Rural
1400,22313637232,50-60,52,Male,Under_Diploma,Employed,Married,Above 7,0.0,0.78,0.0,0.0,0.22,0.0,580,1101080000.0,4.1,0.33,1.0,Owner,Rural
1400,22317638524,30-40,37,Male,Under_Diploma,Employed,Married,4,0.0,0.65,0.0,0.0,0.35,0.0,428,650550000.0,2.1,1.0,3.0,Owner,Rural
1400,22302632135,30-40,33,Male,Diploma,Employed,Married,4,0.15,0.49,0.0,0.0,0.36,0.0,404,955134000.0,2.1,1.0,3.0,Owner,Rural
1400,22313637226,30-40,37,Male,Diploma,Employed,Married,4,0.04,0.66,0.0,0.0,0.16,0.14,580,739103000.0,2.1,1.0,3.0,Owner,Rural
1400,22304637623,60-70,62,Male,Diploma,Employed,Married,2,0.02,0.14,0.51,0.0,0.33,0.0,322,667260000.0,1.5,0.0,1.0,Owner,Rural
1400,22317638119,40-50,40,Male,Under_Diploma,Employed,Divorced,2,0.08,0.56,0.0,0.0,0.23,0.13,428,710136000.0,1.5,0.0,1.0,Owner,Rural
1400,22317638124,40-50,45,Male,Under_Diploma,Employed,Married,5,0.05,0.71,0.0,0.0,0.23,0.0,428,630180000.0,2.6,0.67,1.5,Owner,Rural
1400,22317638125,40-50,43,Male,Under_Diploma,Employed,Married,4,0.06,0.91,0.0,0.0,0.03,0.0,428,422404000.0,2.3,1.0,3.0,Owner,Rural
1400,22317638129,50-60,51,Female,Under_Diploma,Income_without_Work,Widowed,5,0.04,0.12,0.3,0.0,0.54,0.0,428,1300710000.0,3.0,0.25,4.0,Owner,Rural
1400,22317638132,30-40,38,Male,Under_Diploma,Employed,Married,4,0.03,0.84,0.0,0.0,0.13,0.0,428,629696000.0,2.1,1.0,3.0,Owner,Rural
1400,22317638135,30-40,31,Male,Under_Diploma,Employed,Married,3,0.03,0.91,0.0,0.0,0.07,0.0,428,366104000.0,1.8,0.5,2.0,Owner,Rural
1400,12301272719,50-60,54,Male,Under_Diploma,Employed,Married,3,0.0,0.49,0.0,0.0,0.0,0.51,2370,1009392000.0,2.0,0.0,2.0,Other,Urban
1400,12301272729,30-40,33,Male,Bachelor,Employed,Married,2,0.0,0.77,0.0,0.0,0.17,0.06,2370,1624957600.0,1.5,0.0,0.0,Tenant,Urban
1400,12301272732,50-60,50,Male,Bachelor,Employed,Married,3,0.02,0.52,0.0,0.0,0.47,0.0,2370,1615611600.0,2.0,0.5,2.0,Owner,Urban
1400,12313290719,40-50,41,Male,Under_Diploma,Employed,Married,4,0.09,0.72,0.0,0.0,0.19,0.0,2155,400937000.0,2.3,1.0,3.0,Owner,Urban
1400,12313290725,50-60,57,Male,Under_Diploma,Employed,Married,3,0.02,0.71,0.0,0.0,0.12,0.15,2155,585422000.0,2.0,0.0,2.0,Owner,Urban
1400,12318287135,50-60,53,Male,Diploma,Employed,Married,4,0.1,0.75,0.0,0.0,0.04,0.12,2041,894445000.0,2.5,0.0,3.0,Tenant,Urban
1400,12301281923,60-70,65,Male,Diploma,Income_without_Work,Married,4,0.05,0.0,0.36,0.11,0.48,0.0,3205,812099600.0,2.5,1.0,4.0,Owner,Urban
1400,12301281932,30-40,32,Male,Under_Diploma,Employed,Married,2,0.02,0.56,0.0,0.0,0.42,0.0,3205,945707600.0,1.5,0.0,1.0,Owner,Urban
1400,12301281935,50-60,57,Male,Under_Diploma,Other,Married,4,0.07,0.4,0.0,0.12,0.42,0.0,3205,739203200.0,2.5,0.0,1.0,Owner,Urban
1400,12301279520,60-70,66,Male,Under_Diploma,Other,Married,3,0.13,0.43,0.0,0.0,0.43,0.0,3761,669640000.0,2.0,0.5,2.0,Owner,Urban
1400,12313290729,50-60,59,Male,Under_Diploma,Income_without_Work,Married,2,0.4,0.0,0.6,0.0,0.0,0.0,2155,298896000.0,1.5,0.0,2.0,Other,Urban
1400,12301279523,50-60,59,Male,Under_Diploma,Income_without_Work,Married,6,0.05,0.0,0.29,0.19,0.47,0.0,3761,1658896000.0,3.5,0.0,6.0,Owner,Urban
1400,12301279527,40-50,47,Male,Under_Diploma,Employed,Married,4,0.57,0.38,0.0,0.0,0.0,0.06,3761,822037200.0,2.3,1.0,3.0,Other,Urban
1400,12301279532,50-60,57,Male,Under_Diploma,Employed,Married,4,0.11,0.43,0.18,0.0,0.28,0.0,3761,862631200.0,2.5,0.0,1.0,Owner,Urban
1400,12301281926,30-40,37,Male,Diploma,Employed,Married,3,0.23,0.77,0.0,0.0,0.0,0.0,3205,558134000.0,1.8,0.5,2.0,Tenant,Urban
1400,12313290722,50-60,50,Male,Under_Diploma,Employed,Married,4,0.08,0.59,0.0,0.11,0.16,0.06,2155,562333000.0,2.5,0.33,1.0,Owner,Urban
1400,12313290732,40-50,43,Male,Under_Diploma,Employed,Married,4,0.09,0.78,0.0,0.0,0.13,0.0,2155,367600000.0,2.1,1.0,3.0,Owner,Urban
1400,12313290735,50-60,55,Male,Under_Diploma,Employed,Married,4,0.14,0.73,0.0,0.0,0.13,0.0,2155,516271000.0,2.5,0.0,1.0,Owner,Urban
1400,12301279535,50-60,54,Male,Bachelor,Employed,Married,2,0.02,0.45,0.0,0.0,0.4,0.14,3761,1005396000.0,1.5,0.0,1.0,Owner,Urban
1400,12310289520,50-60,51,Male,Diploma,Employed,Married,5,0.06,0.42,0.0,0.0,0.42,0.1,2895,985620000.0,2.6,0.67,4.0,Owner,Urban
1400,12310289523,20-30,23,Female,Diploma,Employed,Bachelor,1,0.13,0.79,0.0,0.0,0.08,0.0,2895,327040000.0,1.0,0.0,0.0,Tenant,Urban
1400,12310289526,40-50,46,Male,Diploma,Income_without_Work,Married,4,0.03,0.27,0.4,0.0,0.3,0.0,2895,774130000.0,2.3,0.33,3.0,Owner,Urban
1400,12310289529,40-50,48,Male,Diploma,Employed,Married,3,0.02,0.42,0.0,0.0,0.47,0.1,2895,984730000.0,2.0,0.0,2.0,Owner,Urban
1400,12316288320,40-50,49,Female,Illiterate,Income_without_Work,Widowed,2,0.03,0.4,0.36,0.0,0.21,0.0,3875,596486000.0,1.5,0.0,1.0,Owner,Urban
1400,12316288324,30-40,30,Male,Diploma,Employed,Married,3,0.07,0.78,0.0,0.0,0.16,0.0,3875,557030000.0,1.8,0.5,2.0,Owner,Urban
1400,12316288325,30-40,39,Male,Under_Diploma,Employed,Married,5,0.11,0.77,0.0,0.0,0.12,0.0,3875,555230000.0,2.4,1.5,4.0,Tenant,Urban
1400,12316288329,50-60,58,Male,Under_Diploma,Unemployed,Married,3,0.26,0.0,0.0,0.0,0.74,0.0,3875,401760000.0,2.0,0.0,3.0,Owner,Urban
1400,12319293120,30-40,33,Male,Bachelor,Employed,Married,1,0.1,0.73,0.0,0.0,0.11,0.06,2685,642160000.0,1.0,0.0,0.0,Owner,Urban
1400,12319293123,Above 70,70,Male,Under_Diploma,Income_without_Work,Married,2,0.05,0.0,0.57,0.0,0.38,0.0,2685,427512000.0,1.5,2.0,2.0,Owner,Urban
1400,12319293127,30-40,39,Male,Under_Diploma,Employed,Married,4,0.09,0.54,0.0,0.0,0.38,0.0,2685,550942000.0,2.1,1.0,3.0,Owner,Urban
1400,12310289535,50-60,54,Female,Under_Diploma,Income_without_Work,Divorced,1,0.03,0.0,0.2,0.0,0.76,0.0,2895,629170000.0,1.0,0.0,1.0,Owner,Urban
1400,12301266721,Above 70,86,Male,Under_Diploma,Income_without_Work,Married,3,0.63,0.0,0.37,0.0,0.0,0.0,4073,1069840000.0,2.0,2.0,3.0,Other,Urban
1400,12301266722,Above 70,70,Female,Diploma,Income_without_Work,Widowed,2,0.0,0.0,0.41,0.0,0.59,0.0,4073,1022818000.0,1.5,1.0,2.0,Owner,Urban
